"Age","Education","Marital_Status","Occupation","Sex","Hours_PW","Nationality","Income"
42,"Assoc-acdm,","Divorced,","Prof-specialty,","Female,","40,","Philippines,",">50K"
65,"HS-grad,","Married-civ-spouse,","?,","Male,","40,","United-States,",">50K"
21,"Some-college,","Never-married,","Farming-fishing,","Male,","10,","United-States,","<=50K"
50,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Female,","40,","United-States,",">50K"
46,"Some-college,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,","<=50K"
47,"Bachelors,","Married-civ-spouse,","Sales,","Male,","50,","United-States,",">50K"
57,"10th,","Married-civ-spouse,","Other-service,","Male,","40,","United-States,","<=50K"
37,"Bachelors,","Never-married,","Exec-managerial,","Male,","45,","United-States,","<=50K"
50,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
58,"12th,","Married-civ-spouse,","?,","Male,","40,","United-States,","<=50K"
63,"1st-4th,","Widowed,","Other-service,","Female,","30,","El-Salvador,","<=50K"
39,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","65,","United-States,","<=50K"
46,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","35,","United-States,","<=50K"
36,"HS-grad,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
26,"5th-6th,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,","<=50K"
21,"Some-college,","Never-married,","Other-service,","Male,","57,","United-States,","<=50K"
41,"Assoc-acdm,","Married-civ-spouse,","Tech-support,","Male,","40,","United-States,","<=50K"
44,"Some-college,","Never-married,","Other-service,","Male,","40,","United-States,","<=50K"
22,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
29,"Some-college,","Never-married,","Armed-Forces,","Male,","60,","United-States,","<=50K"
29,"HS-grad,","Never-married,","Other-service,","Female,","40,","Japan,","<=50K"
58,"Some-college,","Married-civ-spouse,","Transport-moving,","Female,","40,","United-States,",">50K"
36,"Prof-school,","Married-civ-spouse,","Prof-specialty,","Male,","50,","United-States,","<=50K"
30,"Assoc-voc,","Married-civ-spouse,","Exec-managerial,","Male,","48,","United-States,","<=50K"
37,"Bachelors,","Married-civ-spouse,","Machine-op-inspct,","Male,","43,","United-States,",">50K"
29,"Assoc-voc,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
26,"5th-6th,","Never-married,","Adm-clerical,","Female,","40,","Mexico,","<=50K"
43,"HS-grad,","Married-civ-spouse,","Sales,","Male,","45,","United-States,","<=50K"
49,"HS-grad,","Married-civ-spouse,","Craft-repair,","Female,","40,","United-States,",">50K"
45,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,","<=50K"
28,"Bachelors,","Never-married,","Prof-specialty,","Female,","40,","United-States,","<=50K"
20,"Some-college,","Never-married,","?,","Female,","25,","United-States,","<=50K"
51,"HS-grad,","Divorced,","Adm-clerical,","Female,","40,","United-States,","<=50K"
32,"Some-college,","Married-civ-spouse,","Handlers-cleaners,","Male,","50,","Canada,",">50K"
24,"HS-grad,","Never-married,","Machine-op-inspct,","Female,","40,","United-States,","<=50K"
35,"Doctorate,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,",">50K"
35,"Assoc-acdm,","Never-married,","?,","Male,","55,","United-States,","<=50K"
41,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,",">50K"
48,"Bachelors,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,",">50K"
61,"HS-grad,","Widowed,","Adm-clerical,","Female,","35,","United-States,","<=50K"
20,"Some-college,","Never-married,","Adm-clerical,","Male,","30,","United-States,","<=50K"
27,"HS-grad,","Never-married,","Sales,","Male,","50,","United-States,",">50K"
55,"Some-college,","Married-civ-spouse,","Transport-moving,","Male,","24,","United-States,",">50K"
39,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,",">50K"
17,"10th,","Never-married,","?,","Male,","20,","United-States,","<=50K"
47,"HS-grad,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","?,","<=50K"
52,"HS-grad,","Widowed,","Other-service,","Female,","40,","India,",">50K"
24,"HS-grad,","Never-married,","Sales,","Female,","20,","United-States,","<=50K"
29,"11th,","Never-married,","Other-service,","Female,","40,","United-States,","<=50K"
25,"HS-grad,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
20,"Some-college,","Never-married,","Machine-op-inspct,","Female,","40,","United-States,","<=50K"
23,"HS-grad,","Never-married,","Machine-op-inspct,","Male,","35,","United-States,","<=50K"
57,"Prof-school,","Married-civ-spouse,","Prof-specialty,","Male,","60,","United-States,","<=50K"
51,"Assoc-voc,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,",">50K"
33,"Some-college,","Never-married,","Prof-specialty,","Female,","16,","United-States,","<=50K"
39,"Bachelors,","Never-married,","Prof-specialty,","Male,","40,","United-States,","<=50K"
40,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
71,"Bachelors,","Divorced,","Tech-support,","Female,","16,","United-States,","<=50K"
38,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,","<=50K"
28,"Prof-school,","Never-married,","Prof-specialty,","Male,","40,","United-States,","<=50K"
57,"Masters,","Married-spouse-absent,","Prof-specialty,","Female,","40,","United-States,","<=50K"
47,"Some-college,","Divorced,","Adm-clerical,","Male,","40,","United-States,","<=50K"
59,"HS-grad,","Never-married,","Adm-clerical,","Male,","40,","United-States,","<=50K"
26,"HS-grad,","Never-married,","Sales,","Male,","40,","United-States,","<=50K"
35,"Bachelors,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
61,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","50,","Germany,",">50K"
17,"11th,","Never-married,","?,","Female,","30,","United-States,","<=50K"
36,"Bachelors,","Married-civ-spouse,","Exec-managerial,","Male,","60,","?,",">50K"
62,"7th-8th,","Married-civ-spouse,","?,","Male,","50,","United-States,","<=50K"
34,"Some-college,","Never-married,","Prof-specialty,","Male,","50,","United-States,",">50K"
32,"Bachelors,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,",">50K"
42,"HS-grad,","Separated,","Sales,","Female,","40,","United-States,","<=50K"
39,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,","<=50K"
58,"5th-6th,","Divorced,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
61,"HS-grad,","Married-civ-spouse,","Farming-fishing,","Male,","60,","United-States,",">50K"
40,"10th,","Never-married,","Craft-repair,","Male,","55,","United-States,","<=50K"
31,"Bachelors,","Never-married,","Tech-support,","Male,","37,","United-States,","<=50K"
36,"HS-grad,","Never-married,","Sales,","Male,","50,","United-States,","<=50K"
23,"Some-college,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
33,"HS-grad,","Never-married,","Craft-repair,","Male,","41,","United-States,","<=50K"
52,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
22,"HS-grad,","Never-married,","Other-service,","Female,","24,","United-States,","<=50K"
51,"Some-college,","Divorced,","Sales,","Female,","40,","Italy,","<=50K"
31,"Assoc-voc,","Never-married,","Exec-managerial,","Female,","40,","United-States,","<=50K"
49,"HS-grad,","Divorced,","Exec-managerial,","Female,","40,","United-States,","<=50K"
49,"HS-grad,","Married-civ-spouse,","Machine-op-inspct,","Female,","40,","United-States,","<=50K"
53,"Some-college,","Widowed,","Adm-clerical,","Female,","40,","United-States,","<=50K"
52,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","Japan,",">50K"
20,"10th,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
26,"Assoc-acdm,","Never-married,","Other-service,","Male,","40,","United-States,","<=50K"
61,"HS-grad,","Married-civ-spouse,","?,","Male,","6,","United-States,","<=50K"
43,"Masters,","Never-married,","Other-service,","Female,","30,","Poland,","<=50K"
46,"Bachelors,","Married-civ-spouse,","Sales,","Male,","52,","United-States,","<=50K"
43,"Assoc-voc,","Never-married,","Adm-clerical,","Female,","35,","United-States,","<=50K"
41,"HS-grad,","Divorced,","Sales,","Female,","40,","United-States,","<=50K"
44,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","55,","United-States,","<=50K"
54,"HS-grad,","Married-civ-spouse,","Farming-fishing,","Male,","40,","United-States,","<=50K"
65,"Masters,","Married-civ-spouse,","Sales,","Male,","40,","United-States,",">50K"
32,"Bachelors,","Divorced,","Exec-managerial,","Female,","40,","Canada,","<=50K"
25,"Some-college,","Separated,","Adm-clerical,","Male,","40,","United-States,","<=50K"
23,"Bachelors,","Never-married,","Sales,","Male,","50,","United-States,","<=50K"
25,"Bachelors,","Never-married,","Prof-specialty,","Male,","45,","United-States,","<=50K"
19,"Some-college,","Never-married,","Handlers-cleaners,","Male,","50,","United-States,","<=50K"
37,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,","<=50K"
45,"Some-college,","Never-married,","Machine-op-inspct,","Male,","45,","United-States,","<=50K"
37,"HS-grad,","Never-married,","Sales,","Male,","44,","United-States,","<=50K"
40,"Some-college,","Divorced,","Exec-managerial,","Male,","70,","Iran,",">50K"
19,"Some-college,","Never-married,","?,","Male,","40,","United-States,","<=50K"
17,"11th,","Never-married,","Other-service,","Male,","5,","United-States,","<=50K"
27,"Bachelors,","Never-married,","Tech-support,","Female,","40,","United-States,","<=50K"
40,"7th-8th,","Married-civ-spouse,","Craft-repair,","Male,","40,","?,",">50K"
59,"HS-grad,","Divorced,","Sales,","Female,","30,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
43,"10th,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
42,"10th,","Never-married,","Transport-moving,","Male,","40,","United-States,",">50K"
54,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,","<=50K"
54,"Masters,","Married-civ-spouse,","Sales,","Male,","50,","United-States,","<=50K"
51,"10th,","Married-civ-spouse,","Handlers-cleaners,","Male,","45,","United-States,","<=50K"
50,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","60,","United-States,",">50K"
40,"HS-grad,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
55,"Assoc-acdm,","Married-civ-spouse,","Tech-support,","Male,","25,","United-States,","<=50K"
50,"HS-grad,","Divorced,","Adm-clerical,","Female,","40,","United-States,","<=50K"
31,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,","<=50K"
42,"HS-grad,","Divorced,","?,","Female,","32,","United-States,","<=50K"
24,"HS-grad,","Married-civ-spouse,","Other-service,","Male,","45,","United-States,",">50K"
30,"11th,","Divorced,","Sales,","Male,","40,","United-States,","<=50K"
39,"Assoc-acdm,","Married-civ-spouse,","Craft-repair,","Female,","50,","United-States,",">50K"
37,"HS-grad,","Divorced,","Transport-moving,","Male,","50,","United-States,","<=50K"
33,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,","<=50K"
48,"HS-grad,","Widowed,","Other-service,","Female,","40,","United-States,","<=50K"
43,"HS-grad,","Married-civ-spouse,","Other-service,","Male,","78,","Thailand,","<=50K"
39,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,",">50K"
53,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","45,","United-States,",">50K"
52,"10th,","Married-civ-spouse,","Exec-managerial,","Male,","60,","United-States,","<=50K"
28,"Some-college,","Married-civ-spouse,","Adm-clerical,","Male,","20,","United-States,","<=50K"
32,"HS-grad,","Never-married,","Other-service,","Male,","52,","United-States,","<=50K"
31,"Bachelors,","Married-civ-spouse,","Sales,","Male,","90,","United-States,",">50K"
31,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Female,","40,","United-States,",">50K"
47,"Some-college,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
19,"Some-college,","Never-married,","?,","Male,","50,","United-States,","<=50K"
40,"Assoc-voc,","Married-civ-spouse,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
40,"Assoc-acdm,","Never-married,","Adm-clerical,","Female,","45,","United-States,","<=50K"
41,"11th,","Divorced,","Other-service,","Male,","40,","United-States,","<=50K"
53,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,","<=50K"
46,"11th,","Divorced,","Machine-op-inspct,","Male,","43,","Germany,","<=50K"
45,"Bachelors,","Married-civ-spouse,","Farming-fishing,","Male,","35,","United-States,",">50K"
39,"9th,","Married-civ-spouse,","Other-service,","Female,","34,","United-States,","<=50K"
19,"HS-grad,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
57,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,",">50K"
49,"Assoc-voc,","Married-civ-spouse,","Machine-op-inspct,","Female,","40,","Peru,","<=50K"
59,"HS-grad,","Divorced,","Exec-managerial,","Female,","40,","United-States,","<=50K"
32,"Assoc-voc,","Divorced,","Sales,","Male,","50,","United-States,",">50K"
18,"Some-college,","Never-married,","?,","Female,","15,","United-States,","<=50K"
35,"Some-college,","Never-married,","Protective-serv,","Male,","40,","United-States,","<=50K"
58,"10th,","Married-civ-spouse,","Transport-moving,","Female,","40,","United-States,","<=50K"
28,"Bachelors,","Never-married,","Other-service,","Male,","43,","Mexico,","<=50K"
36,"Assoc-acdm,","Married-civ-spouse,","Adm-clerical,","Female,","40,","United-States,",">50K"
41,"Masters,","Divorced,","Prof-specialty,","Female,","35,","United-States,","<=50K"
47,"HS-grad,","Married-civ-spouse,","Sales,","Male,","40,","United-States,",">50K"
50,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","60,","United-States,","<=50K"
61,"HS-grad,","Married-civ-spouse,","?,","Male,","16,","United-States,","<=50K"
36,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","50,","United-States,",">50K"
38,"Assoc-voc,","Divorced,","Craft-repair,","Male,","40,","United-States,","<=50K"
56,"HS-grad,","Married-civ-spouse,","Other-service,","Male,","60,","United-States,",">50K"
50,"Assoc-voc,","Married-civ-spouse,","Transport-moving,","Male,","45,","United-States,","<=50K"
45,"Some-college,","Married-civ-spouse,","Sales,","Male,","40,","United-States,","<=50K"
44,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","66,","United-States,","<=50K"
51,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","45,","United-States,",">50K"
44,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","50,","United-States,",">50K"
25,"HS-grad,","Divorced,","Craft-repair,","Male,","50,","United-States,","<=50K"
60,"11th,","Widowed,","Transport-moving,","Male,","40,","United-States,","<=50K"
17,"10th,","Never-married,","?,","Male,","30,","United-States,","<=50K"
49,"Masters,","Married-civ-spouse,","Exec-managerial,","Male,","50,","United-States,",">50K"
46,"HS-grad,","Married-civ-spouse,","Craft-repair,","Male,","60,","United-States,",">50K"
56,"HS-grad,","Widowed,","Adm-clerical,","Female,","38,","United-States,","<=50K"
25,"HS-grad,","Divorced,","Craft-repair,","Male,","45,","United-States,","<=50K"
22,"Some-college,","Never-married,","Transport-moving,","Male,","40,","United-States,","<=50K"
76,"HS-grad,","Widowed,","?,","Female,","2,","United-States,","<=50K"
41,"Prof-school,","Married-civ-spouse,","Prof-specialty,","Male,","60,","United-States,",">50K"
48,"HS-grad,","Married-civ-spouse,","Exec-managerial,","Male,","40,","United-States,",">50K"
46,"10th,","Never-married,","Machine-op-inspct,","Male,","40,","United-States,","<=50K"
30,"Some-college,","Never-married,","Craft-repair,","Male,","40,","United-States,",">50K"
39,"HS-grad,","Married-civ-spouse,","Transport-moving,","Male,","40,","United-States,",">50K"
40,"10th,","Divorced,","Craft-repair,","Male,","40,","United-States,","<=50K"
70,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,","<=50K"
35,"Some-college,","Married-civ-spouse,","Craft-repair,","Male,","45,","United-States,","<=50K"
49,"Masters,","Divorced,","Exec-managerial,","Female,","75,","United-States,","<=50K"
24,"Assoc-voc,","Never-married,","Protective-serv,","Male,","60,","United-States,","<=50K"
40,"Assoc-acdm,","Married-civ-spouse,","Prof-specialty,","Male,","36,","United-States,",">50K"
61,"Prof-school,","Married-civ-spouse,","Transport-moving,","Male,","5,","United-States,",">50K"
25,"Bachelors,","Never-married,","Prof-specialty,","Male,","40,","United-States,","<=50K"
28,"Bachelors,","Never-married,","Prof-specialty,","Female,","40,","United-States,","<=50K"
69,"Masters,","Married-civ-spouse,","Prof-specialty,","Male,","11,","United-States,","<=50K"
22,"Some-college,","Never-married,","Handlers-cleaners,","Female,","36,","United-States,","<=50K"
47,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","38,","United-States,","<=50K"
38,"HS-grad,","Divorced,","Other-service,","Female,","48,","United-States,","<=50K"
26,"Assoc-voc,","Never-married,","Adm-clerical,","Female,","40,","United-States,","<=50K"
17,"11th,","Never-married,","Adm-clerical,","Female,","24,","United-States,","<=50K"
33,"Some-college,","Never-married,","Other-service,","Male,","35,","United-States,","<=50K"
43,"HS-grad,","Married-spouse-absent,","Craft-repair,","Male,","40,","United-States,","<=50K"
58,"Assoc-voc,","Married-civ-spouse,","Craft-repair,","Male,","40,","United-States,",">50K"
53,"HS-grad,","Married-civ-spouse,","Sales,","Male,","40,","United-States,",">50K"
26,"HS-grad,","Never-married,","Craft-repair,","Male,","25,","United-States,","<=50K"
43,"Bachelors,","Married-civ-spouse,","Prof-specialty,","Male,","40,","United-States,",">50K"
31,"10th,","Married-civ-spouse,","Farming-fishing,","Male,","40,","Mexico,","<=50K"
30,"HS-grad,","Never-married,","Adm-clerical,","Male,","42,","United-States,","<=50K"
25,"HS-grad,","Never-married,","Other-service,","Female,","25,","United-States,","<=50K"
57,"HS-grad,","Divorced,","Adm-clerical,","Female,","40,","United-States,","<=50K"
37,"Masters,","Divorced,","Exec-managerial,","Male,","60,","United-States,",">50K"
32,"Some-college,","Married-civ-spouse,","Sales,","Male,","48,","United-States,","<=50K"
26,"HS-grad,","Divorced,","Exec-managerial,","Female,","41,","United-States,","<=50K"
45,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","40,","United-States,",">50K"
53,"HS-grad,","Married-civ-spouse,","Adm-clerical,","Male,","35,","United-States,",">50K"
27,"HS-grad,","Never-married,","Handlers-cleaners,","Male,","40,","United-States,","<=50K"
28,"11th,","Married-civ-spouse,","Craft-repair,","Male,","50,","United-States,",">50K"
32,"11th,","Divorced,","Sales,","Male,","43,","United-States,",">50K"
35,"Bachelors,","Divorced,","Sales,","Female,","65,","United-States,","<=50K"
36,"Some-college,","Married-civ-spouse,","Exec-managerial,","Male,","55,","United-States,",">50K"
19,"Some-college,","Never-married,","Adm-clerical,","Male,","40,","United-States,","<=50K"
